"sku","eta"
"klc500252fg","2023-12-07 00:00:00"
"klc309281vbr","2023-12-07 00:00:00"
"klc312552pn","2023-12-27 00:00:00"
"klc504631bi","2023-12-07 00:00:00"
"klc504632bi","2023-12-07 00:00:00"
"klc504633bi","2023-12-07 00:00:00"
"klc504852bs","2023-12-07 00:00:00"
"alg034740010fr001","2023-12-07 00:00:00"
"klc404651fg","2023-12-07 00:00:00"
"klc508933sz","2023-12-07 00:00:00"
"klc508934sz","2023-12-07 00:00:00"
"klc510520hb","2023-12-07 00:00:00"
"sea4139801en3962","2023-10-31 00:00:00"
"klc506870fg","2023-12-07 00:00:00"
"klc506872fg","2023-12-07 00:00:00"
"klc507552bi","2023-12-07 00:00:00"
"alg026351010fr000","2023-12-01 00:00:00"
"alg031753010fr000","2023-12-07 00:00:00"
"klc315132sn","2023-12-07 00:00:00"
"klc390454sl","2023-12-07 00:00:00"
"klc501853mc","2023-12-07 00:00:00"
"klc506142vsl","2023-12-07 00:00:00"
"klc515156ol","2023-12-07 00:00:00"
"klc7416cl","2023-12-07 00:00:00"
"crystal6064","2023-12-07 00:00:00"
"farw118006","2023-12-07 00:00:00"
"crystalw7959","2023-12-07 00:00:00"
"sea6248401en371","2023-11-07 00:00:00"
"alg020270010fr001","2023-12-07 00:00:00"
"alg030252010","2023-12-07 00:00:00"
"alg11703010fr001","2023-12-07 00:00:00"
"alg020972010fr001","2023-12-07 00:00:00"
"alg030210038","2023-12-01 00:00:00"
"alg11634010fr001","2023-12-27 00:00:00"
"crystal6078","2023-12-07 00:00:00"
"crystal6061","2023-12-07 00:00:00"
"crystal6082","2023-12-07 00:00:00"
"crystal6097","2023-12-07 00:00:00"
"crystal6045","2023-12-01 00:00:00"
"sea6513201en3962","2023-10-31 00:00:00"
"sea8252701en371","2023-10-31 00:00:00"
"alg030254052","2023-12-07 00:00:00"
"crystalw8622","2023-12-07 00:00:00"
"sea5134508en710","2023-10-31 00:00:00"
"alg11632018fr001","2023-12-07 00:00:00"
"klc7414cl","2023-12-07 00:00:00"
"alg031621038fr001","2023-12-27 00:00:00"
"alg034760010fr001","2023-12-01 00:00:00"
"klc505220rm","2023-11-30 00:00:00"
"klc509153osl","2023-12-07 00:00:00"
"alg035831010fr001","2023-12-07 00:00:00"
"alg035951003fr001","2023-12-07 00:00:00"
"alg035552010fr001","2023-12-07 00:00:00"
"alg11771010fr001","2023-12-07 00:00:00"
"alg11772010fr001","2023-12-07 00:00:00"
"alg035557010fr001","2023-12-07 00:00:00"
"sea3139803en3962","2023-10-31 00:00:00"
"sea8252701en312","2023-10-31 00:00:00"
"klc304851cg","2023-12-07 00:00:00"
"alg031954010fr001","2023-12-07 00:00:00"
"alg020271010fr001","2023-12-07 00:00:00"
"klc307534ch","2023-12-07 00:00:00"
"sea3115203en305","2023-10-31 00:00:00"
"sea3115209en3710","2023-10-31 00:00:00"
"sea3187204en848","2023-11-07 00:00:00"
"sea3320205en710","2023-11-28 00:00:00"
"sea4151801en305","2023-10-31 00:00:00"
"sea4428902en3962","2023-10-31 00:00:00"
"sea5134906en05","2023-10-31 00:00:00"
"sea5180704en848","2023-11-07 00:00:00"
"sea6691004en112","2023-11-07 00:00:00"
"sea8847901den312","2023-10-31 00:00:00"
"crystal6100","2023-12-07 00:00:00"
"crystal6118","2023-12-27 00:00:00"
"crystal6132","2023-12-01 00:00:00"
"crystal6144","2023-12-07 00:00:00"
"sea6528803en3112","2023-10-31 00:00:00"
"sea4487905en962","2023-10-31 00:00:00"
"sea8313801753t","2023-10-31 00:00:00"
"klc505540bi","2023-12-07 00:00:00"
"sea8518301en312","2023-11-07 00:00:00"
"sea7724305en962","2023-11-07 00:00:00"
"sea8738703en12","2024-03-15 00:00:00"
"kic16151azt30","2023-10-26 00:00:00"
"far233521","2023-10-26 00:00:00"
"sea62240en3780","2023-10-31 00:00:00"
"alg11774010fr001","2023-12-07 00:00:00"
"klc511760mg","2023-12-07 00:00:00"
"sea4430802en962","2023-10-31 00:00:00"
"sea4124301en962","2023-11-07 00:00:00"
"sea6613705en3962","2023-10-31 00:00:00"
"kuzep68428bk","2023-10-31 00:00:00"
"kic49927bkt","2023-10-30 00:00:00"
"sea4415202en3710","2023-10-31 00:00:00"
"far218991","2023-10-30 00:00:00"
"klc2892vi","2023-12-27 00:00:00"
"klc4650bz","2023-12-07 00:00:00"
"klc300483ch","2023-12-07 00:00:00"
"klc390420sl","2023-11-09 00:00:00"
"alg035062010fr001","2023-12-07 00:00:00"
"alg034820046fr001","2023-12-07 00:00:00"
"klc409353bm","2023-12-15 00:00:00"
"klc511855bcg","2023-12-07 00:00:00"
"kic16017azt27","2023-11-13 00:00:00"
"kic16019azt27","2023-11-13 00:00:00"
"kic16019cbr27","2023-11-13 00:00:00"
"kic16020azt30","2023-11-27 00:00:00"
"alg037056014fr001","2023-11-20 00:00:00"
"klc501552cp","2023-12-07 00:00:00"
"klc506153vsl","2023-12-07 00:00:00"
"klc515056ol","2023-12-01 00:00:00"
"sea3187204en962","2024-01-10 00:00:00"
"far233461","2023-11-13 00:00:00"
"far233477","2023-11-13 00:00:00"
"far233480","2023-11-27 00:00:00"
"alg11527010fr001","2023-12-07 00:00:00"
"klc2911ac","2023-12-07 00:00:00"
"klc6605ez","2023-12-07 00:00:00"
"klc9000mb","2023-12-07 00:00:00"
"klc501050bjt","2023-12-07 00:00:00"
"klc313733sn","2023-12-07 00:00:00"
"sea6615203en3962","2023-10-31 00:00:00"
"alg034360010fr001","2023-12-07 00:00:00"
"alg030233038","2023-12-07 00:00:00"
"klc509233bi","2023-12-07 00:00:00"
"alg035761010fr001","2023-12-27 00:00:00"
"alg034221038fr001","2023-12-07 00:00:00"
"alg036152010fr001","2023-12-07 00:00:00"
"alg036861010fr001","2023-12-07 00:00:00"
"alg037772038fr001","2023-12-07 00:00:00"
"sea6634507en872","2023-10-31 00:00:00"
"klc309542chamber","2023-12-07 00:00:00"
"klc309542chaqua","2023-12-07 00:00:00"
"klc309542chclear","2023-12-07 00:00:00"
"klc309542chsapph","2023-12-07 00:00:00"
"kic16016azt30","2023-11-13 00:00:00"
"kic16017azt30","2023-11-13 00:00:00"
"kic16019cbr30","2023-11-13 00:00:00"
"kic16155azt30","2023-10-28 00:00:00"
"alg036261010fr001","2023-11-06 00:00:00"
"alg036355039fr001","2023-12-07 00:00:00"
"alg036357039fr001","2023-12-07 00:00:00"
"alg037557010fr001","2023-11-20 00:00:00"
"alg028259010fr001","2023-12-07 00:00:00"
"alg037253010fr001","2023-12-07 00:00:00"
"alg021772032fr001","2023-11-06 00:00:00"
"alg027750010fr001","2023-11-06 00:00:00"
"alg11424010fr001","2023-12-07 00:00:00"
"alg021051010fr001","2023-12-07 00:00:00"
"alg027352010fr001","2023-12-07 00:00:00"
"alg031450010fr000","2023-12-07 00:00:00"
"alg030521010fr001","2023-12-07 00:00:00"
"klc304951cg","2023-12-27 00:00:00"
"klc307533ch","2023-12-27 00:00:00"
"klc315440bpn","2023-12-07 00:00:00"
"klc390452db","2023-12-07 00:00:00"
"klc501052bjt","2023-12-07 00:00:00"
"klc501551cp","2023-12-07 00:00:00"
"sea3124305en962","2023-11-07 00:00:00"
"sea4420205en3710","2023-10-31 00:00:00"
"sea4451703en305","2023-10-31 00:00:00"
"sea5279453en848","2023-11-07 00:00:00"
"sea8250701en371","2024-01-11 00:00:00"
"crystal6128","2023-12-07 00:00:00"
"crystal6055","2023-12-07 00:00:00"
"far233455","2023-11-13 00:00:00"
"far233462","2023-11-13 00:00:00"
"far233478","2023-11-13 00:00:00"
"far233543","2023-10-28 00:00:00"
"crystalw8618","2023-12-07 00:00:00"
"alg012172010fr001","2023-12-07 00:00:00"
"alg034971038fr001","2023-12-07 00:00:00"
"alg012174045fr001","2023-11-20 00:00:00"
"alg035350010fr001","2023-12-07 00:00:00"
"klc512112wb","2023-12-07 00:00:00"
"klc390456sl","2023-12-07 00:00:00"
"sea4128801en3710","2023-10-31 00:00:00"
"crystal6095","2023-12-07 00:00:00"
"crystal6122","2023-12-07 00:00:00"
"crystal6130","2023-11-20 00:00:00"
"klc2912ac","2023-12-07 00:00:00"
"klc7049fg","2023-12-07 00:00:00"
"klc7097vi","2023-12-07 00:00:00"
"klc501553cp","2023-12-07 00:00:00"
"alg012171045fr001","2023-11-09 00:00:00"
"klc507270dw","2023-12-07 00:00:00"
"klc506271mgm","2023-12-07 00:00:00"
"klc508962sz","2023-12-27 00:00:00"
"klc511772mg","2023-12-07 00:00:00"
"klc506850fg","2023-12-07 00:00:00"
"klc507550bi","2023-12-07 00:00:00"
"alg031953039fr001","2023-12-07 00:00:00"
"klc500640mg","2023-12-07 00:00:00"
"klc501131bzg","2023-11-20 00:00:00"
"klc505021ts","2023-12-07 00:00:00"
"klc505054ts","2023-12-01 00:00:00"
"klc505555bi","2023-12-27 00:00:00"
"klc515061ol","2023-11-17 00:00:00"
"klc515555mb","2023-12-07 00:00:00"
"klc7047fg","2023-12-07 00:00:00"
"klc7415cl","2023-12-07 00:00:00"
"farw240261","2023-12-07 00:00:00"
"farw240262","2023-12-07 00:00:00"
"crystal6131","2023-11-09 00:00:00"
"farw240799","2023-12-01 00:00:00"
"alg035550010fr001","2023-12-07 00:00:00"
"alg035563010fr001","2023-12-07 00:00:00"
"kic16016bkt30","2023-11-13 00:00:00"
"alg037555010fr001","2023-12-07 00:00:00"
"far233457","2023-11-13 00:00:00"
"alg020422003fr001","2023-12-07 00:00:00"
"klc513672bwb","2023-12-27 00:00:00"
"sea5326en3710","2023-10-31 00:00:00"
"kic49202bk","2023-11-01 00:00:00"
"tol162dg615","2023-12-30 00:00:00"
"tol163dg615","2023-12-30 00:00:00"
"tol869dg615","2023-12-30 00:00:00"
"tol80as615","2023-12-30 00:00:00"
"tol80dg615","2023-12-30 00:00:00"
"tol161dg615","2023-12-30 00:00:00"
"tol80mb615","2023-12-30 00:00:00"
"far218719","2023-11-01 00:00:00"
"sea4490304en3778","2023-10-31 00:00:00"
"sea6024en3848","2023-10-31 00:00:00"
"klc509150osl","2023-12-07 00:00:00"
"alg036356039fr001","2023-12-07 00:00:00"
"klc7044fg","2023-12-07 00:00:00"
"sea3115203en3710","2023-10-31 00:00:00"
"crystalw6102","2023-12-07 00:00:00"
"sea7737302en3710","2024-06-05 00:00:00"
"sea60941en371","2023-10-31 00:00:00"
"klc316733pn","2023-12-27 00:00:00"
"sea8747901den371","2023-10-31 00:00:00"
"sea5279454en848","2023-11-07 00:00:00"
"sea8620701en304","2023-11-07 00:00:00"
"sea8831702en3753","2023-12-04 00:00:00"
"sea4402804en3710","2023-11-07 00:00:00"
"alg035351010fr001","2023-12-07 00:00:00"
"sea4439003en3710","2023-10-31 00:00:00"
"sea4130801en848","2024-02-02 00:00:00"
"sea4151801en3848","2023-10-31 00:00:00"
"kic15810azt27r","2023-10-27 00:00:00"
"kic15810azt30r","2023-10-27 00:00:00"
"kic49924bkt","2023-10-30 00:00:00"
"alg035521010fr001","2023-12-07 00:00:00"
"kic15475cbr","2023-11-06 00:00:00"
"kic16158azt30","2023-10-26 00:00:00"
"kic9320bk","2023-10-28 00:00:00"
"kic49331bk","2023-11-03 00:00:00"
"kic15cs150ss","2023-10-30 00:00:00"
"far233172","2023-10-27 00:00:00"
"far233173","2023-10-27 00:00:00"
"far233386","2023-11-06 00:00:00"
"far233558","2023-10-26 00:00:00"
"far233924","2023-10-28 00:00:00"
"kic43498bk","2023-11-13 00:00:00"
"sea4121601en305","2023-10-31 00:00:00"
"klc316735pn","2023-12-07 00:00:00"
"sea6634506en962","2023-10-31 00:00:00"
"sea8463en44","2023-10-31 00:00:00"
"seaol5902enbk","2023-10-31 00:00:00"
"sea6128801en3710","2023-10-31 00:00:00"
"alg11714010fr001","2023-12-07 00:00:00"
"sea5279454en965","2023-11-07 00:00:00"
"sea4118501en305","2023-10-31 00:00:00"
"kic16140ss30","2023-10-26 00:00:00"
"far233511","2023-10-26 00:00:00"
"alg030220010","2023-12-07 00:00:00"
"alg031751010fr000","2023-12-07 00:00:00"
"klc312540pn","2023-12-07 00:00:00"
"alg034960038fr001","2023-11-09 00:00:00"
"alg034250038fr001","2023-12-07 00:00:00"
"alg035233046fr001","2023-12-07 00:00:00"
"alg034752010fr001","2023-11-20 00:00:00"
"klc316332gn","2023-12-07 00:00:00"
"alg037255010fr001","2023-12-07 00:00:00"
"alg030233010","2023-12-07 00:00:00"
"alg030852010fr001","2023-12-07 00:00:00"
"alg036561010fr001","2023-12-07 00:00:00"
"alg027340010fr001","2023-12-07 00:00:00"
"alg030253010","2023-11-20 00:00:00"
"alg11639018fr001","2023-11-20 00:00:00"
"klc315133pn","2023-12-07 00:00:00"
"klc403820cp","2023-11-17 00:00:00"
"klc502820ch","2023-12-07 00:00:00"
"sea7724305en848","2023-11-07 00:00:00"
"crystal6046","2023-12-07 00:00:00"
"crystal6120","2023-11-09 00:00:00"
"crystal6054","2023-12-07 00:00:00"
"crystal6150","2023-11-20 00:00:00"
"crystalw8625","2023-11-20 00:00:00"
"sea31160en3710","2023-10-31 00:00:00"
"sea88881en351","2023-10-31 00:00:00"
"sea6615203en305","2023-10-31 00:00:00"
"kic49917bk","2023-11-03 00:00:00"
"sea3130709en3112","2023-10-31 00:00:00"
"kic16140cbr27","2023-11-06 00:00:00"
"kic16140ss27","2023-12-27 00:00:00"
"kic16155bkt27","2023-10-28 00:00:00"
"kic16155bkt30","2023-10-28 00:00:00"
"kic16158azt27","2023-11-13 00:00:00"
"kic6052wh","2023-12-04 00:00:00"
"kic6ucsk30wht","2023-11-20 00:00:00"
"sea3182706en05","2023-11-07 00:00:00"
"far233508","2023-11-06 00:00:00"
"far233510","2023-12-27 00:00:00"
"far233544","2023-10-28 00:00:00"
"far233545","2023-10-28 00:00:00"
"far233557","2023-11-13 00:00:00"
"far233613","2023-12-04 00:00:00"
"alg025740018fr001","2023-12-07 00:00:00"
"alg025741010fr001","2023-12-27 00:00:00"
"alg036153052fr001","2023-12-07 00:00:00"
"alg031754010fr000","2023-12-07 00:00:00"
"klc315033ch","2023-12-01 00:00:00"
"kuzfm43518bk","2023-11-08 00:00:00"
"sea60531en312","2023-10-31 00:00:00"
"sea6526308en872","2023-10-31 00:00:00"
"crystal6088","2023-12-27 00:00:00"
"alg029442010fr001","2023-11-20 00:00:00"
"alg036961052fr001","2023-12-07 00:00:00"
"crystal6105","2023-11-20 00:00:00"
"klc312131sn","2023-12-07 00:00:00"
"alg036962052fr001","2023-12-07 00:00:00"
"sea7848402en371","2023-11-07 00:00:00"
"sea4113201en3962","2023-10-31 00:00:00"
"sea3190505en3112","2023-11-07 00:00:00"
"sea8538751en371","2023-10-31 00:00:00"
"alg11773010fr001","2023-12-07 00:00:00"
"alg11775010fr001","2023-12-07 00:00:00"
"alg11776010fr001","2023-12-07 00:00:00"
"alg11720010fr001","2023-12-07 00:00:00"
"alg11721010fr001","2023-12-07 00:00:00"
"sea4421603en3710","2023-10-31 00:00:00"
"alg11193010fr001","2023-12-07 00:00:00"
"kic59086bk","2023-10-30 00:00:00"
"alg034921010fr001","2023-12-27 00:00:00"
"kic16162azt30","2023-11-27 00:00:00"
"sea5191004en112","2023-11-07 00:00:00"
"crystal8633","2023-12-27 00:00:00"
"crystal8642","2023-12-07 00:00:00"
"crystal8649","2023-12-07 00:00:00"
"crystal8650","2023-12-07 00:00:00"
"crystal8651","2023-12-07 00:00:00"
"crystal8659","2023-11-20 00:00:00"
"crystal8667","2023-12-07 00:00:00"
"crystal8670","2023-12-07 00:00:00"
"crystal8673","2023-12-07 00:00:00"
"crystal8674","2023-12-07 00:00:00"
"crystal8689","2023-11-09 00:00:00"
"crystal8711","2023-12-07 00:00:00"
"crystal8715","2023-12-07 00:00:00"
"crystal8727","2023-12-07 00:00:00"
"crystal8736","2023-12-07 00:00:00"
"crystal8737","2023-12-07 00:00:00"
"crystal8742","2023-12-07 00:00:00"
"crystal8751","2023-12-07 00:00:00"
"crystal8754","2023-12-01 00:00:00"
"crystal8772","2023-12-07 00:00:00"
"crystal8779","2023-12-07 00:00:00"
"crystal8783","2023-11-20 00:00:00"
"crystal8786","2023-12-07 00:00:00"
"crystal8794","2023-12-01 00:00:00"
"crystal8795","2023-12-07 00:00:00"
"crystal8796","2023-12-07 00:00:00"
"crystal8800","2023-12-07 00:00:00"
"crystal8806","2023-12-07 00:00:00"
"crystal8807","2023-11-20 00:00:00"
"crystal8809","2023-12-07 00:00:00"
"crystal8813","2023-12-07 00:00:00"
"crystal8814","2023-12-07 00:00:00"
"crystal8815","2023-12-07 00:00:00"
"crystal8816","2023-12-07 00:00:00"
"crystal8820","2023-12-07 00:00:00"
"crystal8825","2023-12-07 00:00:00"
"crystal8828","2023-12-07 00:00:00"
"crystal8837","2023-12-27 00:00:00"
"crystal8841","2023-12-27 00:00:00"
"crystal8842","2023-12-07 00:00:00"
"crystal8843","2023-12-07 00:00:00"
"crystal8850","2023-12-07 00:00:00"
"crystal8853","2023-12-07 00:00:00"
"crystal8855","2023-12-07 00:00:00"
"crystal8857","2023-12-07 00:00:00"
"crystal8861","2023-12-07 00:00:00"
"crystal8866","2023-12-07 00:00:00"
"crystal8869","2023-12-07 00:00:00"
"crystal8871","2023-12-07 00:00:00"
"crystal8874","2023-12-07 00:00:00"
"crystal8876","2023-12-07 00:00:00"
"crystal8878","2023-12-07 00:00:00"
"crystal8879","2023-12-07 00:00:00"
"crystal8880","2023-12-07 00:00:00"
"crystal8881","2023-12-07 00:00:00"
"crystal8882","2023-12-07 00:00:00"
"crystal8883","2023-12-07 00:00:00"
"crystal8884","2024-01-02 00:00:00"
"crystal8896","2023-12-07 00:00:00"
"crystal8897","2023-12-07 00:00:00"
"crystal8898","2023-12-07 00:00:00"
"crystal8900","2023-12-07 00:00:00"
"crystal8901","2023-12-01 00:00:00"
"crystal8903","2023-12-07 00:00:00"
"crystal8910","2023-12-07 00:00:00"
"crystal8914","2023-12-07 00:00:00"
"crystal8919","2023-12-07 00:00:00"
"crystal8922","2023-12-07 00:00:00"
"crystal8923","2023-12-07 00:00:00"
"crystal8924","2023-11-09 00:00:00"
"crystal8927","2023-12-07 00:00:00"
"crystal8929","2023-12-07 00:00:00"
"crystal8930","2023-12-07 00:00:00"
"crystal8939","2023-11-06 00:00:00"
"crystal8942","2023-11-20 00:00:00"
"crystal8943","2023-12-07 00:00:00"
"crystal8945","2023-12-07 00:00:00"
"crystal8946","2023-12-07 00:00:00"
"crystal8947","2023-12-07 00:00:00"
"crystal8950","2023-12-01 00:00:00"
"crystal8954","2023-12-07 00:00:00"
"crystal8955","2023-12-07 00:00:00"
"crystal8956","2023-12-07 00:00:00"
"crystal8962","2023-12-07 00:00:00"
"crystal8981","2023-12-07 00:00:00"
"crystal8983","2023-11-20 00:00:00"
"crystal8985","2023-12-07 00:00:00"
"crystal8987","2023-11-20 00:00:00"
"crystal8995","2023-12-07 00:00:00"
"crystal8997","2023-12-27 00:00:00"
"crystal8999","2023-12-07 00:00:00"
"crystal9000","2023-12-07 00:00:00"
"crystal9001","2023-12-07 00:00:00"
"crystal9002","2023-12-07 00:00:00"
"crystal9003","2023-12-07 00:00:00"
"crystal9009","2023-12-07 00:00:00"
"crystal9011","2023-12-07 00:00:00"
"crystal9014","2023-12-07 00:00:00"
"crystal9015","2023-12-07 00:00:00"
"crystal9016","2023-12-07 00:00:00"
"crystal9021","2023-12-07 00:00:00"
"crystal9022","2023-12-01 00:00:00"
"crystal9031","2023-11-06 00:00:00"
"crystal9050","2023-11-06 00:00:00"
"crystal9077","2023-12-07 00:00:00"
"crystal9088","2023-12-07 00:00:00"
"crystal9098","2023-12-07 00:00:00"
"crystal9099","2023-12-07 00:00:00"
"crystal9107","2023-12-07 00:00:00"
"crystal9108","2023-12-27 00:00:00"
"crystal9112","2023-12-07 00:00:00"
"crystal9119","2023-12-07 00:00:00"
"crystal9120","2023-12-07 00:00:00"
"crystal9121","2023-12-07 00:00:00"
"crystal9125","2023-12-07 00:00:00"
"crystal9129","2023-12-07 00:00:00"
"crystal9131","2023-12-07 00:00:00"
"crystal9132","2023-12-07 00:00:00"
"crystal9133","2023-12-01 00:00:00"
"crystal9134","2023-12-07 00:00:00"
"crystal9137","2023-12-07 00:00:00"
"crystal9138","2023-12-07 00:00:00"
"crystal9140","2023-12-27 00:00:00"
"crystal9141","2023-12-27 00:00:00"
"crystal9150","2023-12-07 00:00:00"
"crystal9151","2023-11-20 00:00:00"
"crystal9157","2023-12-07 00:00:00"
"crystal9158","2023-11-20 00:00:00"
"crystal9159","2023-12-07 00:00:00"
"crystal9160","2023-12-07 00:00:00"
"crystal9166","2023-12-27 00:00:00"
"crystal9175","2023-12-07 00:00:00"
"crystal9200","2023-11-20 00:00:00"
"crystal9206","2023-12-07 00:00:00"
"crystal9212","2023-12-07 00:00:00"
"crystal9215","2023-12-07 00:00:00"
"crystal9230","2023-12-07 00:00:00"
"crystal9231","2023-12-07 00:00:00"
"kic49279aztled","2023-11-17 00:00:00"
"sea62240en312","2023-10-31 00:00:00"
"seaol5907enbk","2023-12-18 00:00:00"
"kic59080bkt","2023-12-04 00:00:00"
"crystal8643","2023-12-07 00:00:00"
"far246126","2023-12-27 00:00:00"
"far246129","2023-12-07 00:00:00"
"far246130","2023-12-07 00:00:00"
"far246132","2023-12-07 00:00:00"
"far246136","2023-12-07 00:00:00"
"far246137","2023-12-07 00:00:00"
"far246145","2023-12-27 00:00:00"
"far246146","2023-12-01 00:00:00"
"far246147","2023-12-01 00:00:00"
"far246148","2023-12-07 00:00:00"
"far246149","2023-12-07 00:00:00"
"far246150","2023-12-07 00:00:00"
"far246154","2023-12-07 00:00:00"
"far246156","2023-12-07 00:00:00"
"far246161","2023-11-17 00:00:00"
"far246162","2023-12-01 00:00:00"
"far246164","2023-12-01 00:00:00"
"far246168","2023-12-07 00:00:00"
"far246173","2023-12-07 00:00:00"
"far246174","2023-12-07 00:00:00"
"far246175","2023-12-07 00:00:00"
"far246176","2023-12-07 00:00:00"
"far246177","2023-12-07 00:00:00"
"far246183","2023-12-07 00:00:00"
"far246184","2023-12-07 00:00:00"
"far246185","2023-12-07 00:00:00"
"far246186","2023-12-07 00:00:00"
"far246187","2023-12-27 00:00:00"
"far246190","2023-11-09 00:00:00"
"far246191","2023-12-07 00:00:00"
"far246193","2023-11-06 00:00:00"
"far246195","2023-11-06 00:00:00"
"far246196","2023-12-07 00:00:00"
"far246201","2023-12-07 00:00:00"
"far246204","2023-12-07 00:00:00"
"far246206","2023-12-07 00:00:00"
"far246207","2023-12-07 00:00:00"
"far246211","2023-12-07 00:00:00"
"far246214","2023-12-07 00:00:00"
"far246215","2023-12-07 00:00:00"
"far246220","2023-12-07 00:00:00"
"far246221","2023-12-27 00:00:00"
"far246223","2023-12-27 00:00:00"
"far246224","2023-12-07 00:00:00"
"far246225","2023-12-07 00:00:00"
"far246226","2023-12-07 00:00:00"
"far246227","2023-12-07 00:00:00"
"far246229","2023-12-07 00:00:00"
"far246230","2023-12-07 00:00:00"
"far246233","2023-12-07 00:00:00"
"far246237","2023-12-07 00:00:00"
"far246239","2023-12-07 00:00:00"
"far246243","2023-12-07 00:00:00"
"far246244","2023-11-20 00:00:00"
"far246246","2023-11-20 00:00:00"
"far246248","2023-12-07 00:00:00"
"far246249","2023-12-07 00:00:00"
"far246250","2023-12-07 00:00:00"
"far246252","2023-12-07 00:00:00"
"far246253","2023-12-07 00:00:00"
"far246254","2023-12-07 00:00:00"
"far246257","2023-12-07 00:00:00"
"far246258","2023-11-04 00:00:00"
"far246259","2023-12-07 00:00:00"
"far246260","2023-12-07 00:00:00"
"far246261","2023-12-07 00:00:00"
"far246262","2023-12-01 00:00:00"
"far246263","2023-12-07 00:00:00"
"far246264","2023-12-27 00:00:00"
"far246265","2023-11-30 00:00:00"
"far246266","2023-11-04 00:00:00"
"far246274","2023-12-07 00:00:00"
"far246275","2023-12-07 00:00:00"
"far246283","2023-12-27 00:00:00"
"far246285","2023-12-15 00:00:00"
"far246287","2023-12-07 00:00:00"
"far246299","2023-11-20 00:00:00"
"far246301","2023-12-07 00:00:00"
"far246302","2023-12-27 00:00:00"
"far246310","2023-12-07 00:00:00"
"far246311","2023-12-07 00:00:00"
"far246312","2023-12-07 00:00:00"
"far246313","2023-12-07 00:00:00"
"far246314","2023-12-07 00:00:00"
"far246318","2023-12-07 00:00:00"
"far246319","2023-12-07 00:00:00"
"far246320","2023-12-07 00:00:00"
"far246322","2023-12-07 00:00:00"
"far246326","2023-12-07 00:00:00"
"far246327","2024-01-23 00:00:00"
"far246330","2023-12-07 00:00:00"
"far246331","2023-12-07 00:00:00"
"far246342","2023-12-07 00:00:00"
"far246343","2023-12-07 00:00:00"
"far246344","2023-12-07 00:00:00"
"far246345","2023-12-07 00:00:00"
"far246348","2023-12-07 00:00:00"
"far246349","2023-12-15 00:00:00"
"far246354","2023-12-07 00:00:00"
"far246355","2023-12-07 00:00:00"
"far246356","2023-12-07 00:00:00"
"far246357","2023-12-07 00:00:00"
"far246358","2023-12-07 00:00:00"
"far246365","2023-12-07 00:00:00"
